numeric_columns,temperature1,temperature2,temperature3,tds,temperature_target,tds_target
,26.06,24.75,26.31,744.98,30,800
,26,24.75,26.37,743.88,30,800
,26,24.75,26.31,743.31,30,800
,26,24.75,26.31,743.58,30,800
,26.06,24.75,26.31,742.94,30,800
,26.06,24.75,26.31,741.72,30,800
,26,24.75,26.37,742.37,30,800
,26,24.75,26.31,742.44,30,800
,26,24.75,26.31,744.45,30,800
,26,24.75,26.31,742.86,30,800
,26,24.75,26.25,742.44,30,800
,26,24.75,26.31,742.78,30,800
,26,24.75,26.31,743.35,30,800
,26,24.75,26.31,741.65,30,800
,26,24.75,26.31,741.99,30,800
,26,24.75,26.31,742.14,30,800
,26,24.75,26.31,741.84,30,800
,26,24.75,26.31,743.77,30,800
,26,24.75,26.31,741.65,30,800
,26,24.75,26.31,741.16,30,800
,26,24.75,26.31,744.56,30,800
,26,24.75,26.31,742.67,30,800
,26,24.75,26.31,743.47,30,800
,26,24.75,26.31,743.43,30,800
,26,24.75,26.31,742.33,30,800
,25.94,24.75,26.31,741.23,30,800
,26,24.75,26.25,743.24,30,800
,26,24.75,26.25,741.8,30,800
,26,24.75,26.25,743.84,30,800
,25.94,24.75,26.25,743.92,30,800
,26,24.75,26.25,743.28,30,800
,25.94,24.75,26.25,742.52,30,800
,26,24.75,26.25,743.35,30,800
,26,24.75,26.25,742.44,30,800
,25.94,24.75,26.25,743.2,30,800
,25.94,24.75,26.25,744.18,30,800
,25.94,24.75,26.25,743.47,30,800
,25.94,24.75,26.25,740.17,30,800
,26,24.75,26.25,741.84,30,800
,25.94,24.75,26.25,741,30,800
,25.94,24.75,26.25,743.16,30,800
,25.94,24.75,26.25,741.61,30,800
,25.94,24.75,26.25,742.06,30,800
,25.94,24.75,26.25,740.74,30,800
,25.94,24.75,26.25,740.51,30,800
,25.94,24.75,26.25,742.14,30,800
,25.94,24.75,26.25,741.57,30,800
,25.94,24.75,26.19,743.65,30,800
,25.94,24.75,26.25,739.75,30,800
,25.88,24.75,26.25,742.67,30,800
,25.94,24.75,26.25,741.04,30,800
,25.94,24.75,26.19,741.99,30,800
,25.94,24.75,26.19,741.95,30,800
,25.94,24.75,26.19,741.72,30,800
,25.94,24.75,26.19,741.34,30,800
,25.88,24.75,26.19,742.22,30,800
,25.88,24.75,26.19,743.69,30,800
,25.88,24.75,26.19,740.4,30,800
,25.94,24.75,26.19,740.06,30,800
,25.88,24.75,26.19,740.28,30,800
,25.88,24.75,26.19,740.81,30,800
,25.88,24.75,26.19,742.56,30,800
,25.88,24.75,26.19,740.66,30,800
,25.88,24.75,26.19,740.66,30,800
,25.94,24.75,26.19,741.65,30,800
,25.88,24.75,26.19,740.89,30,800
,25.88,24.75,26.19,744.11,30,800
,25.88,24.75,26.19,741.46,30,800
,25.88,24.75,26.12,744,30,800
,25.88,24.75,26.19,739.64,30,800
,25.88,24.75,26.19,740.93,30,800
,25.88,24.75,26.19,741.95,30,800
,25.88,24.75,26.12,742.1,30,800
,25.88,24.75,26.19,742.56,30,800
,25.88,24.75,26.19,741.12,30,800
,25.88,24.75,26.12,739.49,30,800
,25.88,24.75,26.19,741.65,30,800
,25.88,24.5,26.19,741.04,30,800
,25.88,24.75,26.12,741.69,30,800
,25.88,24.75,26.19,743.28,30,800
,26.31,24.75,26.12,742.03,30,800
,26.75,24.75,26.19,743.54,30,800
,27.13,24.75,26.19,743.28,30,800
,27.25,24.75,26.19,740.93,30,800
,27.37,24.5,26.25,743.35,30,800
,27.37,24.5,26.19,742.67,30,800
,27.44,24.5,26.25,742.14,30,800
,27.44,24.5,26.25,741.95,30,800
,27.5,24.5,26.25,742.22,30,800
,27.5,24.25,26.25,743.05,30,800
,27.5,24.25,26.31,744.56,30,800
,27.5,24.25,26.31,742.48,30,800
,27.5,24.25,26.31,742.9,30,800
,27.56,24.25,26.31,741.99,30,800
,27.5,24,26.31,742.94,30,800
,27.56,24,26.31,741.57,30,800
,27.56,24,26.37,743.77,30,800
,27.56,24,26.37,742.71,30,800
,27.56,23.75,26.37,744.11,30,800
,27.56,23.75,26.37,745.43,30,800
,27.56,23.75,26.37,743.24,30,800
,27.56,23.75,26.37,744.75,30,800
,27.56,23.75,26.44,745.62,30,800
,27.56,23.75,26.44,745.24,30,800
,27.56,23.75,26.44,744.41,30,800
,27.56,23.5,26.44,746.12,30,800
,27.56,23.5,26.5,744.98,30,800
,27.69,23.5,26.5,744.94,30,800
,27.62,23.5,26.5,744.37,30,800
,27.62,23.5,26.5,745.51,30,800
,27.69,23.5,26.5,746.53,30,800
,27.69,23.5,26.5,746.04,30,800
,27.69,23.5,26.56,745.78,30,800
,27.69,23.5,26.56,745.89,30,800
,27.69,23.5,26.56,744.87,30,800
,27.69,23.5,26.56,745.4,30,800
,27.69,23.5,26.56,747.14,30,800
,27.75,23.5,26.56,747.97,30,800
,27.75,23.5,26.62,749.68,30,800
,27.75,23.5,26.62,747.1,30,800
,27.75,23.5,26.62,748.62,30,800
,27.75,23.25,26.62,747.21,30,800
,27.75,23.25,26.62,746.84,30,800
,27.75,23.5,26.69,748.27,30,800
,27.81,23.5,26.69,748.2,30,800
,27.81,23.25,26.69,749.49,30,800
,27.81,23.5,26.69,748.69,30,800
,27.81,23.25,26.69,747.74,30,800
,27.81,23.25,26.69,750.21,30,800
,27.81,23.25,26.69,748.8,30,800
,27.81,23.25,26.75,748.65,30,800
,27.81,23.25,26.75,750.21,30,800
,27.87,23.25,26.75,750.21,30,800
,27.87,23.25,26.75,747.86,30,800
,27.87,23.25,26.81,748.92,30,800
,27.87,23.25,26.75,749.07,30,800
,27.87,23.25,26.81,749.18,30,800
,27.87,23.25,26.81,748.77,30,800
,27.87,23.25,26.81,749.98,30,800
,27.87,23.25,26.81,751.91,30,800
,27.94,23.25,26.87,748.54,30,800
,27.94,23.25,26.81,748.2,30,800
,27.94,23.25,26.87,750.02,30,800
,27.94,23.25,26.87,749.75,30,800
,27.94,23.25,26.87,753.08,30,800
,27.37,23.25,26.87,750.28,30,800
,26.94,23.25,26.87,749.71,30,800
,26.75,23.25,26.81,749.79,30,800
,26.56,23.25,26.87,750.81,30,800
,26.5,23.5,26.87,752.86,30,800
,26.44,23.5,26.81,750.13,30,800
,26.37,23.5,26.81,750.47,30,800
,26.37,23.5,26.81,748.24,30,800
,26.37,23.75,26.81,750.13,30,800
,26.37,23.75,26.81,748.96,30,800
,26.37,23.75,26.81,751.15,30,800
,26.37,23.75,26.81,749.68,30,800
,26.37,24,26.81,750.66,30,800
,26.37,24,26.81,749.71,30,800
,26.31,24,26.81,749.07,30,800
,26.31,24,26.81,749.49,30,800
,26.37,24,26.81,749.45,30,800
,26.37,24,26.75,747.67,30,800
,26.37,24,26.81,750.39,30,800
,26.37,24.25,26.81,749.79,30,800
,26.37,24.25,26.81,747.06,30,800
,26.37,24.25,26.75,749.83,30,800
,26.37,24.25,26.75,751.08,30,800
,26.31,24.25,26.81,749.9,30,800
,26.31,24.25,26.75,749.15,30,800
,26.31,24.25,26.75,749.41,30,800
,26.37,24.25,26.75,751.57,30,800
,26.37,24.25,26.75,750.62,30,800
,26.31,24.5,26.75,747.78,30,800
,26.31,24.5,26.75,749.03,30,800
,26.31,24.5,26.75,748.12,30,800
,26.31,24.5,26.75,747.74,30,800
,26.37,24.5,26.75,748.73,30,800
,26.31,24.5,26.69,751.19,30,800
,26.31,24.5,26.75,749.6,30,800
,26.31,24.5,26.69,748.24,30,800
,26.31,24.5,26.69,751.04,30,800
,26.31,24.5,26.69,747.9,30,800
,26.31,24.5,26.69,748.24,30,800
,26.31,24.5,26.69,748.84,30,800
,26.31,24.5,26.69,748.5,30,800
,26.31,24.5,26.69,748.31,30,800
,26.31,24.5,26.69,751.15,30,800
,26.31,24.75,26.69,747.02,30,800
,26.31,24.5,26.69,749.11,30,800
,26.31,24.5,26.69,749.68,30,800
,26.25,24.75,26.69,749.45,30,800
,26.31,24.75,26.69,748.88,30,800
,26.31,24.75,26.69,749.07,30,800
,26.31,24.75,26.69,749.33,30,800
,26.25,24.75,26.69,747.37,30,800
,26.25,24.75,26.69,747.48,30,800
,26.31,24.75,26.69,748.62,30,800
,26.31,24.75,26.69,748.35,30,800
,26.25,24.75,26.69,747.37,30,800
,26.25,24.75,26.62,750.96,30,800
,26.25,24.75,26.62,748.35,30,800
,26.31,24.75,26.62,747.82,30,800
,26.25,24.75,26.62,748.08,30,800
,26.25,24.75,26.62,748.92,30,800
,26.25,24.75,26.62,747.82,30,800
,26.25,24.75,26.62,747.18,30,800
,26.25,24.75,26.62,748.54,30,800
,26.25,24.75,26.62,746.53,30,800
,26.25,24.75,26.62,748.35,30,800
,26.25,24.75,26.62,748.65,30,800
,26.25,24.75,26.62,748.2,30,800
,26.25,24.75,26.62,749.22,30,800
,26.25,24.75,26.62,746.8,30,800
,26.25,24.75,26.62,748.92,30,800
,26.25,24.75,26.62,748.84,30,800
,26.25,24.75,26.62,748.31,30,800
,26.25,24.75,26.62,746.19,30,800
,26.25,24.75,26.56,749.03,30,800
,26.25,24.75,26.62,749.98,30,800
,26.25,24.75,26.56,749.64,30,800
,26.25,24.75,26.56,745.96,30,800
,26.25,24.75,26.56,749.45,30,800
,26.25,24.75,26.56,749.33,30,800
,26.25,24.75,26.56,749.11,30,800
,26.19,24.75,26.56,747.29,30,800
,26.25,24.75,26.56,748.84,30,800
,26.25,24.75,26.56,747.37,30,800
,26.25,24.75,26.56,748.69,30,800
,26.19,24.75,26.56,746.46,30,800
,26.19,24.75,26.56,746.61,30,800
,26.19,24.75,26.56,746.95,30,800
,26.19,24.75,26.56,746.19,30,800
,26.19,24.75,26.56,747.48,30,800
,26.19,24.75,26.56,746.23,30,800
,26.19,24.75,26.56,748.27,30,800
,26.19,24.75,26.56,748.39,30,800
,26.19,24.75,26.5,746.12,30,800
,26.19,24.75,26.56,746.23,30,800
,26.19,24.75,26.56,747.06,30,800
,26.19,24.75,26.5,748.31,30,800
,26.19,24.75,26.5,746.34,30,800
,26.19,24.75,26.5,748.39,30,800
,26.19,24.75,26.5,745.51,30,800
,26.12,24.75,26.5,748.62,30,800
,26.12,24.75,26.56,748.27,30,800
,26.12,24.75,26.5,746.91,30,800
,26.19,24.75,26.5,746.57,30,800
,26.19,24.75,26.5,747.93,30,800
,26.19,24.75,26.5,748.35,30,800
,26.19,24.75,26.5,745.78,30,800
,26.12,24.75,26.5,746.61,30,800
,26.12,24.75,26.5,745.85,30,800
,26.19,24.75,26.5,747.82,30,800
,26.19,24.75,26.5,747.71,30,800
,26.19,24.75,26.5,748.46,30,800
,26.12,24.75,26.5,749.68,30,800
,26.19,24.75,26.5,745.93,30,800
,26.19,24.75,26.5,745.89,30,800
,26.19,24.75,26.5,746.04,30,800
,26.12,24.75,26.44,745.7,30,800
,26.12,24.75,26.44,747.52,30,800
,26.12,24.75,26.44,746.68,30,800
,26.12,24.75,26.44,746.46,30,800
,26.12,24.75,26.44,747.78,30,800
,26.12,24.75,26.44,746.53,30,800
,26.12,24.75,26.44,745.36,30,800
,26.12,24.75,26.44,745.93,30,800
,26.12,24.75,26.44,745.02,30,800
,26.12,24.75,26.44,746.31,30,800
,26.12,24.75,26.44,744.56,30,800
,26.12,24.75,26.44,746.65,30,800
,26.12,24.75,26.44,745.47,30,800
,26.12,24.75,26.44,744.37,30,800
,26.12,24.75,26.37,745.09,30,800
,26.06,24.75,26.44,745.4,30,800
,26.06,24.75,26.44,745.4,30,800
,26.06,24.75,26.37,745.32,30,800
,26.12,24.75,26.44,745.4,30,800
,26.06,24.75,26.44,746.04,30,800
,26.12,24.75,26.44,744.56,30,800
,26.06,24.75,26.44,745.66,30,800
,26.12,24.75,26.44,744.45,30,800
,26.06,24.75,26.44,745.62,30,800
,26.12,24.75,26.37,745.78,30,800
,26.06,24.75,26.44,745.17,30,800
,26.06,24.75,26.44,744.68,30,800
,26.06,24.75,26.37,744.71,30,800
,26.06,24.75,26.37,745.06,30,800
,26.06,24.75,26.37,744.79,30,800
,26.06,24.75,26.37,746.31,30,800
,26.06,24.75,26.37,747.25,30,800
,26.06,24.75,26.37,743.73,30,800
,26.06,24.75,26.37,744.3,30,800
,26.06,24.75,26.37,742.97,30,800
,26.06,24.5,26.37,743.92,30,800
,26.06,24.75,26.37,743.54,30,800
,26.06,24.75,26.37,745.74,30,800
,26.06,24.75,26.37,744.79,30,800
,26,24.75,26.37,743.16,30,800
,26.06,24.75,26.37,743.69,30,800
,26,24.75,26.37,743.84,30,800
,26.06,24.75,26.37,744.79,30,800
,26.06,24.75,26.37,744.71,30,800
,26,24.75,26.31,744.71,30,800
,26,24.75,26.31,744.68,30,800
,26,24.75,26.31,745.55,30,800
,26.06,24.75,26.37,746.53,30,800
,26,24.75,26.31,743.5,30,800
,26,24.75,26.31,745.7,30,800
,26,24.5,26.31,743.2,30,800
,26,24.75,26.31,744.26,30,800
,26.06,24.75,26.31,743.31,30,800
,26,24.5,26.31,744.26,30,800
,26.06,24.75,26.31,745.51,30,800
,26,24.75,26.31,743.05,30,800
,26,24.75,26.31,743.84,30,800
,26.06,24.75,26.31,745.24,30,800
,26,24.75,26.31,744.49,30,800
,26,24.5,26.31,745.96,30,800
,26,24.5,26.31,743.5,30,800
,26,24.5,26.31,742.78,30,800
,26,24.75,26.31,744.94,30,800
,26,24.75,26.31,745.85,30,800
,26,24.75,26.31,743.81,30,800
,26,24.5,26.25,744.11,30,800
,26,24.75,26.25,744.34,30,800
,26,24.5,26.25,743.12,30,800
,26,24.5,26.25,742.29,30,800
,26,24.5,26.25,742.48,30,800
,26,24.5,26.25,743.5,30,800
,25.94,24.75,26.25,743.5,30,800
,25.94,24.5,26.25,742.37,30,800
,25.94,24.5,26.25,743.05,30,800
,26,24.5,26.25,744.22,30,800
,25.94,24.75,26.25,744.71,30,800
,25.94,24.5,26.25,743.05,30,800
,25.94,24.75,26.25,742.33,30,800
,25.94,24.75,26.31,744.26,30,800
,26,24.5,26.25,741.8,30,800
,25.94,24.5,26.25,742.63,30,800
,25.94,24.5,26.25,743.31,30,800
,25.94,24.5,26.19,742.33,30,800
,25.94,24.5,26.25,744.15,30,800
,25.94,24.5,26.25,744.11,30,800
,25.94,24.75,26.25,743.54,30,800
,25.94,24.75,26.25,743.31,30,800
,26,24.5,26.25,742.52,30,800
,25.94,24.5,26.19,742.33,30,800
,25.94,24.5,26.19,743.77,30,800
,25.94,24.5,26.25,741.91,30,800
,25.94,24.5,26.25,742.86,30,800
,25.94,24.5,26.19,744.94,30,800
,25.94,24.75,26.25,741.91,30,800
,25.94,24.5,26.19,744.71,30,800
,25.94,24.5,26.25,743.16,30,800
,25.94,24.5,26.19,741.95,30,800
,25.94,24.5,26.19,742.52,30,800
,25.94,24.5,26.19,742.67,30,800
,25.94,24.75,26.25,742.22,30,800
,25.88,24.75,26.19,743.24,30,800
,25.94,24.5,26.19,743.69,30,800
,25.94,24.5,26.19,740.74,30,800
,25.88,24.5,26.19,741.91,30,800
,25.94,24.75,26.19,742.44,30,800
,25.88,24.5,26.19,741.42,30,800
,25.94,24.5,26.19,744.03,30,800
,26.44,24.5,26.19,741.46,30,800
,26.94,24.5,26.25,742.44,30,800
,27.19,24.5,26.25,743.31,30,800
,27.31,24.5,26.25,744.03,30,800
,27.37,24.5,26.25,744.75,30,800
,27.44,24.5,26.25,743.5,30,800
,27.5,24.5,26.31,743.24,30,800
,27.5,24.5,26.31,743.28,30,800
,27.5,24.25,26.31,745.06,30,800
,27.5,24.25,26.31,743.69,30,800
,27.56,24.25,26.31,744.18,30,800
,27.56,24.25,26.31,744.18,30,800
,27.56,24.25,26.37,745.28,30,800
,27.56,24,26.37,745.62,30,800
,27.56,24,26.37,745.78,30,800
,27.56,24,26.37,745.74,30,800
,27.62,24,26.37,745.78,30,800
,27.62,23.75,26.44,744.56,30,800
,27.56,23.75,26.44,744.34,30,800
,27.56,23.75,26.44,744.87,30,800
,27.56,23.75,26.44,745.96,30,800
,27.62,23.75,26.44,745.4,30,800
,27.56,23.75,26.44,747.93,30,800
,27.62,23.75,26.5,748.16,30,800
,27.62,23.75,26.5,746.04,30,800
,27.69,23.5,26.5,747.06,30,800
,27.69,23.5,26.5,747.55,30,800
,27.69,23.5,26.5,749.41,30,800
,27.69,23.5,26.5,746.53,30,800
,27.69,23.5,26.56,748.16,30,800
,27.69,23.5,26.56,747.18,30,800
,27.69,23.5,26.56,747.02,30,800
,27.69,23.5,26.56,747.44,30,800
,27.75,23.5,26.56,748.01,30,800
,27.75,23.5,26.56,750.02,30,800
,27.69,23.5,26.62,749.56,30,800
,27.75,23.5,26.62,748.77,30,800
,27.75,23.5,26.62,748.84,30,800
,27.75,23.5,26.62,749.83,30,800
,27.75,23.25,26.62,748.05,30,800
,27.75,23.25,26.69,748.39,30,800
,27.81,23.25,26.69,748.8,30,800
,27.81,23.25,26.69,749.45,30,800
,27.81,23.25,26.69,749.11,30,800
,27.81,23.25,26.69,750.36,30,800
,27.56,23.25,26.75,750.62,30,800
,27.06,23.25,26.75,749.03,30,800
,26.69,23.5,26.69,749.49,30,800
,26.56,23.5,26.69,749.94,30,800
,26.44,23.5,26.69,747.52,30,800
,26.37,23.5,26.69,748.05,30,800
,26.31,23.5,26.69,749.03,30,800
,26.25,23.5,26.69,748.99,30,800
,26.25,23.5,26.69,747.67,30,800
,26.25,23.75,26.69,747.78,30,800
,26.25,23.75,26.69,748.65,30,800
,26.25,23.75,26.69,748.84,30,800
,26.19,24,26.69,747.18,30,800
,26.25,23.75,26.69,748.46,30,800
,26.19,24,26.62,749.22,30,800
,26.19,24,26.62,746.61,30,800
,26.19,24,26.62,747.86,30,800
,26.19,24,26.62,748.01,30,800
,26.25,24,26.62,747.67,30,800
,26.19,24,26.62,748.35,30,800
,26.19,24.25,26.62,747.59,30,800
,26.19,24.25,26.62,748.54,30,800
,26.19,24.25,26.62,748.84,30,800
,26.19,24.25,26.62,748.01,30,800
,26.19,24.25,26.62,748.31,30,800
,26.19,24.25,26.56,749.3,30,800
,26.19,24.5,26.62,748.65,30,800
,26.25,24.5,26.62,747.93,30,800
,26.19,24.5,26.56,748.24,30,800
,26.25,24.5,26.62,748.27,30,800
,26.19,24.5,26.62,748.35,30,800
,26.25,24.5,26.62,747.25,30,800
,26.19,24.5,26.56,747.63,30,800
,26.19,24.5,26.56,749.83,30,800
,26.19,24.5,26.56,746.08,30,800
,26.19,24.5,26.56,747.78,30,800
,26.19,24.5,26.56,746.49,30,800
,26.19,24.5,26.56,747.02,30,800
,26.19,24.5,26.56,748.43,30,800
,26.19,24.5,26.56,748.92,30,800
,26.19,24.5,26.56,745.89,30,800
,26.19,24.5,26.56,748.77,30,800
,26.19,24.75,26.56,747.06,30,800
,26.19,24.5,26.56,746.68,30,800
,26.19,24.5,26.56,748.2,30,800
,26.19,24.5,26.56,747.1,30,800
,26.19,24.75,26.5,748.62,30,800
,26.19,24.5,26.5,748.05,30,800
,26.12,24.75,26.5,744.71,30,800
,26.19,24.75,26.56,746.53,30,800
,26.19,24.75,26.5,748.27,30,800
,26.19,24.75,26.56,748.77,30,800
,26.19,24.75,26.5,747.59,30,800
,26.12,24.75,26.5,747.67,30,800
,26.19,24.75,26.5,748.2,30,800
,26.12,24.75,26.5,748.31,30,800
,26.12,24.75,26.5,746.65,30,800
,26.12,24.75,26.5,746.87,30,800
,26.12,24.75,26.5,746.49,30,800
,26.12,24.75,26.5,746.23,30,800
,26.12,24.75,26.5,748.69,30,800
,26.19,24.75,26.5,747.02,30,800
,26.12,24.75,26.5,747.93,30,800
,26.12,24.75,26.5,747.06,30,800
,26.12,24.75,26.44,746.68,30,800
,26.12,24.75,26.44,748.39,30,800
,26.12,24.75,26.5,747.06,30,800
,26.12,24.75,26.44,746.57,30,800
,26.12,24.75,26.44,749.18,30,800
,26.12,24.75,26.44,746.91,30,800
,26.12,24.75,26.5,745.17,30,800
,26.12,24.75,26.44,746.57,30,800
,26.12,24.75,26.44,747.52,30,800
,26.12,24.75,26.44,747.74,30,800
,26.12,24.75,26.44,746.68,30,800
,26.12,24.75,26.44,746.91,30,800
,26.12,24.75,26.44,746.04,30,800
,26.12,24.75,26.44,743.47,30,800
,26.12,24.75,26.44,746.99,30,800
,26.06,24.75,26.44,745.21,30,800
,26.12,24.75,26.44,746.87,30,800
,26.12,24.75,26.44,747.67,30,800
,26.06,24.75,26.44,746.12,30,800
,26.06,24.75,26.44,747.06,30,800
,26.12,24.75,26.44,744.18,30,800
,26.06,24.75,26.44,745.17,30,800
,26.06,24.75,26.44,746.57,30,800
,26.12,24.75,26.37,743.84,30,800
,26.12,24.75,26.37,747.4,30,800
,26.06,24.75,26.37,746.42,30,800
,26.06,24.75,26.44,745.74,30,800
,26.06,24.75,26.44,747.21,30,800
,26.06,24.75,26.44,747.02,30,800
,26.06,24.75,26.44,744.98,30,800
,26.12,24.75,26.37,745.51,30,800
,26.06,24.75,26.37,746.53,30,800
,26.06,24.75,26.37,746.95,30,800
,26,24.75,26.37,744.3,30,800
,26.06,24.75,26.37,745.13,30,800
,26.06,24.75,26.37,745.4,30,800
,26.06,24.75,26.37,745.62,30,800
,26.06,24.75,26.37,745.02,30,800
,26.06,24.75,26.37,744.68,30,800
,26.12,24.75,26.37,746.27,30,800
,26.06,24.75,26.37,745.28,30,800
,26.06,24.75,26.37,746.12,30,800
,26.06,24.75,26.37,746.12,30,800
,26,24.75,26.37,744.68,30,800
,26.06,24.75,26.37,743.12,30,800
,26,24.75,26.37,745.78,30,800
,26.06,24.75,26.37,745.09,30,800
,26.06,24.75,26.37,743.96,30,800
,26.06,24.75,26.31,746.72,30,800
,26,24.75,26.31,743.65,30,800
,26.06,24.75,26.37,744.68,30,800
,26.06,24.75,26.31,745.51,30,800
,26,24.75,26.31,746.42,30,800
,26,24.5,26.31,745.47,30,800
,26,24.75,26.31,744.71,30,800
,26,24.75,26.31,746,30,800
,26,24.75,26.31,745.02,30,800
,26,24.5,26.31,744.03,30,800
,26,24.75,26.31,745.13,30,800
,26,24.75,26.31,744.83,30,800
,26,24.75,26.31,743.81,30,800
,26,24.75,26.31,744.07,30,800
,26,24.75,26.31,743.62,30,800
,26,24.75,26.31,745.62,30,800
,25.94,24.75,26.31,745.7,30,800
,26,24.75,26.31,745.32,30,800
,26,24.75,26.31,742.48,30,800
,26,24.75,26.25,746.27,30,800
,26,24.75,26.25,745.47,30,800
,26,24.75,26.31,743.96,30,800
,26,24.75,26.25,742.1,30,800
,25.94,24.5,26.31,744.3,30,800
,26,24.75,26.31,746.04,30,800
,25.94,24.75,26.31,743.16,30,800
,26,24.75,26.31,745.02,30,800
,26,24.75,26.31,744.56,30,800
,25.94,24.75,26.31,744.41,30,800
,25.94,24.5,26.25,744.71,30,800
,26,24.5,26.25,744.41,30,800
,25.94,24.5,26.25,743.81,30,800
,25.94,24.75,26.25,743.73,30,800
,25.94,24.75,26.25,744.87,30,800
,26,24.5,26.25,743.47,30,800
,25.94,24.75,26.25,743.96,30,800
,25.94,24.75,26.25,744.6,30,800
,25.94,24.75,26.25,741.8,30,800
,25.94,24.75,26.25,742.44,30,800
,25.94,24.5,26.25,743.69,30,800
,25.94,24.75,26.25,743.09,30,800
,25.94,24.75,26.25,742.22,30,800
,25.94,24.75,26.25,743.88,30,800
,25.94,24.75,26.25,743.69,30,800
,25.94,24.75,26.19,744.07,30,800
,25.94,24.75,26.25,742.94,30,800
,25.94,24.5,26.25,742.71,30,800
,25.94,24.5,26.25,745.02,30,800
,25.88,24.5,26.19,743.81,30,800
,25.88,24.75,26.25,744,30,800
,25.88,24.75,26.25,744.64,30,800
,25.94,24.75,26.25,744.53,30,800
,25.94,24.75,26.19,744.3,30,800
,25.88,24.5,26.19,743.96,30,800
,25.88,24.75,26.19,744.6,30,800
,25.88,24.5,26.19,742.78,30,800
,25.94,24.5,26.19,742.82,30,800
,25.94,24.5,26.19,744.03,30,800
,25.88,24.5,26.19,741.91,30,800
,25.94,24.75,26.19,742.22,30,800
,25.88,24.5,26.19,741.34,30,800
,25.94,24.5,26.19,743.09,30,800
,25.94,24.75,26.19,742.71,30,800
,25.88,24.75,26.19,742.25,30,800
,25.88,24.5,26.19,743.31,30,800
,25.88,24.75,26.19,743.05,30,800
,25.88,24.5,26.19,743.05,30,800
,25.88,24.5,26.19,743.28,30,800
,25.88,24.75,26.19,743.47,30,800
,25.88,24.5,26.19,742.4,30,800
,26.19,24.5,26.12,743.24,30,800
,26.75,24.5,26.19,743.39,30,800
,27.06,24.5,26.19,743.12,30,800
,27.25,24.5,26.25,744.26,30,800
,27.31,24.5,26.19,744.34,30,800
,27.44,24.5,26.25,743.54,30,800
,27.44,24.5,26.25,743.96,30,800
,27.5,24.5,26.25,744.6,30,800
,27.5,24.25,26.31,744.94,30,800
,27.5,24.25,26.31,743.31,30,800
,27.5,24.25,26.31,742.59,30,800
,27.5,24.25,26.31,745.62,30,800
,27.5,24.25,26.31,744.68,30,800
,27.5,24.25,26.31,745.66,30,800
,27.5,24,26.37,746.87,30,800
,27.56,24,26.37,745.13,30,800
,27.56,24,26.37,746.31,30,800
,27.56,24,26.37,743.54,30,800
,27.56,23.75,26.37,746.76,30,800
,27.56,23.75,26.37,746.34,30,800
,27.62,23.75,26.44,748.31,30,800
,27.56,23.75,26.44,746.68,30,800
,27.62,23.75,26.44,748.43,30,800
,27.62,23.75,26.5,747.1,30,800
,27.62,23.75,26.5,747.67,30,800
,27.62,23.5,26.5,746.53,30,800
,27.62,23.5,26.5,746.49,30,800
,27.62,23.5,26.5,747.1,30,800
,27.62,23.5,26.5,748.01,30,800
,27.69,23.5,26.5,745.96,30,800
,27.62,23.5,26.5,747.55,30,800
,27.62,23.5,26.56,749.68,30,800
,27.69,23.5,26.5,747.29,30,800
,27.69,23.5,26.56,748.2,30,800
,27.69,23.5,26.56,748.05,30,800
,27.69,23.5,26.62,746.61,30,800
,27.75,23.5,26.56,748.58,30,800
,27.75,23.5,26.62,749.98,30,800
,27.75,23.5,26.62,747.33,30,800
,27.69,23.5,26.62,747.63,30,800
,27.75,23.5,26.62,749.07,30,800
,27.75,23.25,26.62,748.39,30,800
,27.75,23.25,26.62,749.52,30,800
,27.75,23.25,26.62,748.92,30,800
,27.81,23.5,26.69,750.17,30,800
,27.81,23.25,26.69,751.19,30,800
,27.75,23.25,26.69,749.49,30,800
,27.81,23.25,26.69,749.98,30,800
,27.81,23.25,26.75,750.24,30,800
,27.81,23.25,26.75,752.21,30,800
,27.81,23.25,26.75,750.51,30,800
,27.81,23.25,26.75,749.56,30,800
,27.87,23.25,26.75,749.03,30,800
,27.81,23.25,26.75,749.86,30,800
,27.81,23.25,26.81,752.59,30,800
,27.87,23.25,26.81,750.89,30,800
,27.87,23.25,26.81,751.38,30,800
,27.87,23.25,26.81,752.14,30,800
,27.87,23.25,26.81,751.11,30,800
,27.87,23.25,26.81,752.52,30,800
,27.94,23.25,26.87,752.48,30,800
,27.94,23.25,26.87,750.7,30,800
,27.94,23.25,26.87,752.52,30,800
,27.94,23.25,26.87,750.62,30,800
,27.87,23.25,26.87,752.17,30,800
,27.5,23.25,26.87,751.64,30,800
,27.06,23.25,26.87,753.2,30,800
,26.81,23.25,26.87,750.47,30,800
,26.62,23.25,26.87,751.64,30,800
,26.5,23.5,26.87,753.05,30,800
,26.5,23.5,26.87,751.49,30,800
,26.44,23.5,26.81,753.16,30,800
,26.44,23.5,26.87,753.08,30,800
,26.37,23.5,26.87,750.7,30,800
,26.37,23.75,26.81,753.92,30,800
,26.37,23.75,26.81,755.54,30,800
,26.44,23.75,26.81,752.02,30,800
,26.37,23.75,26.81,753.39,30,800
,26.37,23.75,26.81,748.99,30,800
,26.37,24,26.81,751.68,30,800
,26.37,24,26.81,753.05,30,800
,26.37,24,26.81,752.02,30,800
